id,trial_all,block,trial_inblock,condition,cue,direction,choice,response,rt,correct
864,155,1,75,neutral,none,left,left,0,0.4386373999986972,1
864,156,1,76,neutral,none,right,right,1,0.763565599998401,1
864,157,1,77,neutral,none,right,left,0,0.571402700003091,0
864,158,1,78,valid,right,right,right,1,0.6561166999999841,1
864,159,1,79,valid,left,left,left,0,0.38648990000001504,1
280,0,0,0,valid,left,left,left,0,NA,1
280,1,0,1,invalid,right,left,right,1,0.7414966999785975,0
280,2,0,2,neutral,none,left,left,0,NA,1
280,3,0,3,valid,right,right,right,1,0.7590779000893235,1
280,4,0,4,neutral,none,right,right,1,0.85754979995545,1
280,5,0,5,neutral,none,left,left,0,0.5538234000559896,1
280,6,0,6,neutral,none,left,right,1,0.7003669999539852,0
280,7,0,7,valid,left,left,left,0,1.1312608000589537,1
280,8,0,8,valid,right,right,right,1,1.0720981999766082,1
280,9,0,9,valid,left,left,left,0,0.760793499997817,1
280,10,0,10,valid,right,right,right,1,0.819264700054191,1
280,11,0,11,neutral,none,left,right,1,1.0624456000514328,0
280,12,0,12,neutral,none,left,left,0,0.707330200006254,1
280,13,0,13,valid,left,left,right,1,0.8276519000064582,0
280,14,0,14,neutral,none,right,right,1,1.0891350000165405,1
280,15,0,15,neutral,none,right,left,0,NA,0
280,16,0,16,neutral,none,left,left,0,0.9853908999357373,1
280,17,0,17,neutral,none,right,right,1,0.6542315999977291,1
280,18,0,18,valid,right,right,right,1,0.6205346999922767,1
280,19,0,19,neutral,none,left,left,0,0.6917757999617606,1
280,20,0,20,valid,right,right,right,1,0.493323800037615,1
280,21,0,21,invalid,right,left,right,1,1.0664316000184044,0
280,22,0,22,neutral,none,right,right,1,1.1640610999893397,1
280,23,0,23,invalid,left,right,left,0,0.8222322999499738,0
280,24,0,24,valid,left,left,left,0,0.5660974000347778,1
280,25,0,25,neutral,none,left,right,1,0.5140068000182509,0
280,26,0,26,neutral,none,left,right,1,0.9932593000121416,0
280,27,0,27,neutral,none,left,left,0,0.5948406999232247,1
280,28,0,28,neutral,none,right,right,1,0.8664559000171721,1
280,29,0,29,neutral,none,left,right,1,0.6165879000909626,0
280,30,0,30,neutral,none,right,right,1,0.839589900104329,1
280,31,0,31,neutral,none,right,left,0,0.7609612999949604,0
280,32,0,32,invalid,right,left,right,1,0.6401709999190643,0
280,33,0,33,valid,right,right,right,1,0.45772970002144575,1
280,34,0,34,valid,left,left,left,0,0.46633169997949153,1
280,35,0,35,valid,left,left,left,0,0.609459700062871,1
280,36,0,36,neutral,none,left,right,1,0.6523593000601977,0
280,37,0,37,valid,left,left,left,0,0.5801993999630213,1
280,38,0,38,neutral,none,right,right,1,0.6623797999927774,1
280,39,0,39,valid,left,left,left,0,0.7118505999678746,1
280,40,0,40,valid,right,right,right,1,0.6476729999994859,1
280,41,0,41,neutral,none,right,right,1,0.5905010000569746,1
280,42,0,42,neutral,none,left,right,1,0.629090000060387,0
280,43,0,43,valid,left,left,right,1,0.7381304999580607,0
280,44,0,44,invalid,right,left,left,0,0.6388454999541864,1
280,45,0,45,neutral,none,right,right,1,0.5435365999583155,1
280,46,0,46,neutral,none,right,right,1,0.8315547000383958,1
280,47,0,47,neutral,none,right,right,1,0.7607218000339344,1
280,48,0,48,valid,left,left,right,1,0.631639700033702,0
280,49,0,49,valid,right,right,left,0,1.0440148999914527,0
280,50,0,50,neutral,none,right,right,1,0.9942138000624254,1
280,51,0,51,neutral,none,right,right,1,1.2939107000129295,1
280,52,0,52,valid,left,left,left,0,0.7591259999899194,1
280,53,0,53,neutral,none,left,right,1,0.8998419999843463,0
280,54,0,54,valid,right,right,right,1,0.6705992000643164,1
280,55,0,55,valid,left,left,left,0,1.2332947000395509,1
280,56,0,56,neutral,none,right,left,0,NA,0
280,57,0,57,neutral,none,right,left,0,NA,0
280,58,0,58,valid,right,right,right,1,0.914106999989599,1
280,59,0,59,neutral,none,left,left,0,0.6880504000000656,1
280,60,0,60,neutral,none,left,right,1,0.7294064000016078,0
280,61,0,61,neutral,none,right,right,1,0.8941479000495747,1
280,62,0,62,neutral,none,right,left,0,1.0598959000781178,0
280,63,0,63,valid,right,right,right,1,0.54895690002013,1
280,64,0,64,neutral,none,right,right,1,0.6260466000530869,1
280,65,0,65,invalid,left,right,right,1,0.6519850000040606,1
280,66,0,66,valid,right,right,right,1,0.6114403000101447,1
280,67,0,67,invalid,left,right,left,0,0.5803033000556752,0
280,68,0,68,valid,left,left,right,1,0.6014154000440612,0
280,69,0,69,neutral,none,left,right,1,0.9930019000312312,0
280,70,0,70,neutral,none,left,left,0,0.6345623000524938,1
280,71,0,71,valid,right,right,right,1,1.0988430000143126,1
280,72,0,72,valid,right,right,right,1,0.5829531999770552,1
280,73,0,73,valid,left,left,left,0,1.3763099999632686,1
280,74,0,74,invalid,left,right,right,1,0.7426204000366852,1
280,75,0,75,valid,right,right,left,0,0.8699892999138683,0
280,76,0,76,neutral,none,left,right,1,0.5616223000688478,0
280,77,0,77,valid,right,right,right,1,0.6403026999905705,1
280,78,0,78,valid,left,left,left,0,0.455983699997887,1
280,79,0,79,neutral,none,left,right,1,0.431564399972558,0
280,80,1,0,neutral,none,left,right,1,0.6982082000467926,0
280,81,1,1,neutral,none,left,left,0,0.5921302000060678,1
280,82,1,2,neutral,none,left,right,1,0.724945200025104,0
280,83,1,3,neutral,none,left,left,0,0.5914258999982849,1
280,84,1,4,neutral,none,left,right,1,0.6213364999275655,0
280,85,1,5,neutral,none,left,left,0,0.6820002999156713,1
280,86,1,6,valid,left,left,right,1,0.6156340000452474,0
280,87,1,7,valid,left,left,right,1,0.6721292000729591,0
280,88,1,8,neutral,none,left,right,1,0.7625534000108019,0
280,89,1,9,neutral,none,left,left,0,0.5823832999449223,1
280,90,1,10,valid,left,left,right,1,0.7222608999582008,0
280,91,1,11,valid,right,right,left,0,0.690434499992989,0
280,92,1,12,neutral,none,left,left,0,NA,1
280,93,1,13,invalid,left,right,right,1,0.7033998999977484,1
280,94,1,14,valid,left,left,left,0,0.50681229995097965,1
280,95,1,15,neutral,none,left,right,1,0.7241185999009758,0
280,96,1,16,invalid,left,right,left,0,0.4753348000813275,0
280,97,1,17,neutral,none,right,right,1,0.8630040999269113,1
280,98,1,18,neutral,none,left,right,1,0.934912999975495,0
280,99,1,19,neutral,none,left,right,1,0.803497500019148,0
280,100,1,20,neutral,none,right,left,0,0.6751383000519127,0
280,101,1,21,neutral,none,right,right,1,0.5164066000143066,1
280,102,1,22,valid,left,left,left,0,0.6272234000498429,1
280,103,1,23,valid,right,right,right,1,0.40146319998893887,1
280,104,1,24,neutral,none,right,right,1,0.6930288999574259,1
280,105,1,25,valid,right,right,right,1,0.5753681999631226,1
280,106,1,26,valid,left,left,left,0,0.7483051000162959,1
280,107,1,27,neutral,none,right,left,0,0.6399871000321582,0
280,108,1,28,invalid,right,left,right,1,0.36446859990246594,0
280,109,1,29,valid,right,right,left,0,0.3281060999725014,0
280,110,1,30,neutral,none,left,right,1,0.6253125999355689,0
280,111,1,31,valid,left,left,left,0,0.47782309993635863,1
280,112,1,32,neutral,none,right,right,1,0.8299450000049546,1
280,113,1,33,invalid,right,left,left,0,0.7444815998896956,1
280,114,1,34,neutral,none,right,right,1,0.6055547998985276,1
280,115,1,35,valid,right,right,right,1,0.7416458999505267,1
280,116,1,36,neutral,none,left,right,1,0.5986950000515208,0
280,117,1,37,neutral,none,right,left,0,0.6467326000565663,0
280,118,1,38,valid,right,right,right,1,0.6096058000111952,1
280,119,1,39,neutral,none,right,right,1,1.1129549000179395,1
280,120,1,40,valid,left,left,left,0,NA,1
280,121,1,41,valid,right,right,left,0,1.0169701999984682,0
280,122,1,42,valid,left,left,left,0,0.7699946999782696,1
280,123,1,43,valid,left,left,right,1,0.8654688999522477,0
280,124,1,44,neutral,none,right,left,0,0.8179085999727249,0
280,125,1,45,valid,right,right,right,1,0.6756693000206724,1
280,126,1,46,valid,right,right,right,1,0.6524508000584319,1
280,127,1,47,invalid,left,right,left,0,0.8346552000148222,0
280,128,1,48,neutral,none,right,right,1,0.665747300023213,1
280,129,1,49,neutral,none,left,right,1,0.7062602000078186,0
280,130,1,50,valid,right,right,right,1,0.696794499992393,1
280,131,1,51,valid,right,right,right,1,0.632218400016427,1
280,132,1,52,neutral,none,left,right,1,0.6259516000282019,0
280,133,1,53,invalid,left,right,left,0,0.6990377000765875,0
280,134,1,54,invalid,right,left,right,1,0.8563945000059903,0
280,135,1,55,valid,left,left,left,0,0.9242789000272752,1
280,136,1,56,valid,left,left,left,0,0.7369153000181541,1
280,137,1,57,neutral,none,left,left,0,0.6953479000367224,1
280,138,1,58,neutral,none,right,right,1,0.794057400082238,1
280,139,1,59,invalid,right,left,right,1,0.6806902999524027,0
280,140,1,60,valid,right,right,right,1,0.6622420999919996,1
280,141,1,61,neutral,none,left,right,1,0.5726556000299752,0
280,142,1,62,neutral,none,left,left,0,0.4564019999234006,1
280,143,1,63,neutral,none,left,right,1,0.7283297000685707,0
280,144,1,64,neutral,none,right,left,0,0.4054669999750331,0
280,145,1,65,neutral,none,right,right,1,0.6647990000201389,1
280,146,1,66,neutral,none,right,right,1,0.7512937999563292,1
280,147,1,67,valid,right,right,left,0,0.8812771999510005,0
280,148,1,68,neutral,none,right,right,1,0.6193183999275789,1
280,149,1,69,neutral,none,right,right,1,0.7225968999555334,1
280,150,1,70,valid,right,right,right,1,0.7312983999727294,1
280,151,1,71,neutral,none,right,right,1,0.9194273999892176,1
280,152,1,72,valid,left,left,left,0,0.8749781999504194,1
280,153,1,73,valid,right,right,left,0,NA,0
280,154,1,74,valid,left,left,right,1,0.764035000000149,0
280,155,1,75,neutral,none,right,right,1,0.8051952000241727,1
280,156,1,76,valid,right,right,right,1,0.7722972000483423,1
280,157,1,77,neutral,none,right,right,1,0.6433802000246942,1
280,158,1,78,valid,left,left,left,0,0.4683324999641627,1
280,159,1,79,valid,left,left,right,1,0.7438836999936029,0
705,0,0,0,valid,right,right,right,1,0.6611106000018481,1
705,1,0,1,valid,left,left,left,0,1.354461099999753,1
705,2,0,2,neutral,none,right,right,1,1.0935837999968498,1
705,3,0,3,valid,right,right,left,0,1.0881064999994123,0
705,4,0,4,invalid,left,right,left,0,NA,0
705,5,0,5,neutral,none,left,left,0,NA,1
705,6,0,6,valid,right,right,right,1,0.6199307999995654,1
705,7,0,7,valid,left,left,left,0,0.6983237999993435,1
705,8,0,8,valid,left,left,left,0,0.8240788000002794,1
705,9,0,9,valid,left,left,left,0,0.866339499996684,1
705,10,0,10,valid,left,left,left,0,0.8663585999966017,1
705,11,0,11,neutral,none,right,right,1,0.5885751999994682,1
705,12,0,12,neutral,none,left,right,1,0.9249573000015516,0
705,13,0,13,valid,left,left,left,0,0.7669400000013411,1
705,14,0,14,invalid,right,left,right,1,0.6459885999975086,0
705,15,0,15,valid,left,left,left,0,0.8630651999992551,1
705,16,0,16,invalid,right,left,left,0,0.952216199999384,1
705,17,0,17,neutral,none,right,left,0,0.9246014999989712,0
705,18,0,18,valid,right,right,right,1,0.6501829000008001,1
705,19,0,19,valid,left,left,left,0,0.7293459000029543,1
705,20,0,20,neutral,none,right,right,1,0.9082173999995576,1
705,21,0,21,neutral,none,left,left,0,0.8315320999972755,1
705,22,0,22,valid,right,right,right,1,0.4719249000008858,1
705,23,0,23,neutral,none,left,right,1,0.679804300001706,0
705,24,0,24,invalid,right,left,right,1,0.4578898999970989,0
705,25,0,25,neutral,none,left,left,0,0.6361814000010781,1
705,26,0,26,neutral,none,left,right,1,0.8708946000006108,0
705,27,0,27,neutral,none,left,left,0,0.7105475999996997,1
705,28,0,28,neutral,none,left,right,1,0.9615087999991374,0
705,29,0,29,neutral,none,right,right,1,0.9050958000007086,1
705,30,0,30,neutral,none,left,left,0,1.020949700003257,1
705,31,0,31,valid,right,right,left,0,0.946441700001742,0
705,32,0,32,neutral,none,right,right,1,0.7023433999966073,1
705,33,0,33,valid,right,right,right,1,0.6208111000014469,1
705,34,0,34,neutral,none,left,left,0,0.9527615000006336,1
705,35,0,35,invalid,right,left,left,0,0.967255200001091,1
705,36,0,36,valid,right,right,right,1,0.5271226999975624,1
705,37,0,37,neutral,none,left,right,1,0.640761399998155,0
705,38,0,38,neutral,none,right,right,1,0.6765446000026714,1
705,39,0,39,neutral,none,right,left,0,0.8884183000009216,0
705,40,0,40,valid,right,right,right,1,0.6660133999976097,1
705,41,0,41,valid,right,right,right,1,0.8028967999998713,1
705,42,0,42,valid,left,left,right,1,1.0619193999991694,0
705,43,0,43,valid,left,left,right,1,0.9401606000028552,0
705,44,0,44,neutral,none,left,left,0,0.927930900001229,1
705,45,0,45,neutral,none,left,right,1,0.6252624000007927,0
705,46,0,46,neutral,none,left,left,0,0.98478619999878,1
705,47,0,47,valid,left,left,right,1,0.8351092000011704,0
705,48,0,48,neutral,none,left,left,0,1.1750064000007114,1
705,49,0,49,neutral,none,right,right,1,0.7496173999970779,1
705,50,0,50,invalid,left,right,right,1,0.8393365999982052,1
705,51,0,51,neutral,none,left,left,0,1.1183421000023372,1
705,52,0,52,neutral,none,right,right,1,0.7950803999992786,1
705,53,0,53,valid,right,right,left,0,0.928053200001159,0
705,54,0,54,valid,right,right,left,0,1.1448549000015191,0
705,55,0,55,valid,left,left,right,1,0.6841547000003629,0
705,56,0,56,invalid,left,right,right,1,0.6749129000018002,1
705,57,0,57,neutral,none,right,right,1,1.0938186999992467,1
705,58,0,58,valid,left,left,left,0,0.8021989999979269,1
705,59,0,59,neutral,none,left,left,0,1.117782000001171,1
705,60,0,60,neutral,none,right,right,1,0.7260337999978219,1
705,61,0,61,neutral,none,left,left,0,0.9864846000018588,1
705,62,0,62,valid,right,right,right,1,1.1493659000007028,1
705,63,0,63,neutral,none,left,left,0,1.0072808000004445,1
705,64,0,64,neutral,none,right,right,1,1.195186199998716,1
705,65,0,65,neutral,none,right,left,0,0.8991382000021986,0
705,66,0,66,neutral,none,right,left,0,1.1335732000006828,0
705,67,0,67,valid,left,left,left,0,1.234649000001809,1
705,68,0,68,neutral,none,right,right,1,0.9155816000020424,1
705,69,0,69,valid,right,right,right,1,0.8644362000013643,1
705,70,0,70,neutral,none,left,left,0,0.87121439999828,1
705,71,0,71,neutral,none,right,right,1,0.907766200001788,1
705,72,0,72,valid,left,left,left,0,1.0937348999977985,1
705,73,0,73,valid,right,right,left,0,1.0422913000002154,0
705,74,0,74,neutral,none,right,left,0,NA,0
705,75,0,75,valid,right,right,left,0,1.033774599996832,0
705,76,0,76,valid,left,left,left,0,1.1959793999994872,1
705,77,0,77,neutral,none,right,right,1,1.2455659999977795,1
705,78,0,78,invalid,left,right,left,0,0.9595269999990704,0
705,79,0,79,neutral,none,right,right,1,0.9947916000019176,1
705,80,1,0,neutral,none,left,left,0,0.9854123999975856,1
705,81,1,1,valid,left,left,right,1,1.1055113000002166,0
705,82,1,2,valid,right,right,left,0,1.3839726000005612,0
705,83,1,3,neutral,none,left,left,0,1.0494270000017425,1
705,84,1,4,invalid,left,right,right,1,0.958311499998672,1
705,85,1,5,neutral,none,right,left,0,1.3560144000002765,0
705,86,1,6,neutral,none,left,left,0,0.8867741000030946,1
705,87,1,7,valid,left,left,left,0,0.9612195000008796,1
705,88,1,8,valid,right,right,right,1,1.304601799998636,1
705,89,1,9,neutral,none,left,left,0,0.8746817999999621,1
705,90,1,10,valid,right,right,left,0,1.242147599998134,0
705,91,1,11,valid,right,right,right,1,0.9899284000020998,1
705,92,1,12,neutral,none,left,left,0,1.0839511000012862,1
705,93,1,13,neutral,none,right,left,0,1.1244133000000147,0
705,94,1,14,valid,left,left,left,0,1.2376542999991216,1
705,95,1,15,neutral,none,left,right,1,1.0059847999982594,0
705,96,1,16,neutral,none,right,right,1,1.01379789999919,1
705,97,1,17,invalid,right,left,left,0,0.8006783000018913,1
705,98,1,18,neutral,none,left,left,0,1.188496300001134,1
705,99,1,19,valid,left,left,left,0,0.9304086999982246,1
705,100,1,20,neutral,none,right,right,1,0.7758012000012968,1
705,101,1,21,valid,left,left,left,0,1.3155645000006189,1
705,102,1,22,neutral,none,right,right,1,0.6838557000010042,1
705,103,1,23,neutral,none,left,left,0,0.9752348999973036,1
705,104,1,24,neutral,none,right,right,1,0.9520932999985234,1
705,105,1,25,neutral,none,right,left,0,0.8934601000000839,0
705,106,1,26,neutral,none,left,left,0,1.0592319999996107,1
705,107,1,27,valid,right,right,right,1,0.9481130000021948,1
705,108,1,28,neutral,none,right,right,1,0.8749191000024439,1
705,109,1,29,valid,right,right,left,0,1.1073071999999229,0
705,110,1,30,invalid,left,right,left,0,1.1296718999983568,0
705,111,1,31,invalid,right,left,left,0,0.8745670999996946,1
705,112,1,32,valid,left,left,left,0,0.9188618000007408,1
705,113,1,33,valid,left,left,right,1,0.9553354999989097,0
705,114,1,34,valid,right,right,left,0,1.0657973999987007,0
705,115,1,35,neutral,none,right,right,1,1.028937899998709,1
705,116,1,36,neutral,none,right,left,0,1.229607199999009,0
705,117,1,37,neutral,none,left,left,0,1.1827986000025703,1
705,118,1,38,neutral,none,left,left,0,1.3823761999992712,1
705,119,1,39,neutral,none,right,right,1,1.1972090999988725,1
705,120,1,40,neutral,none,right,right,1,1.456209600000875,1
705,121,1,41,valid,left,left,left,0,1.077935900000739,1
705,122,1,42,neutral,none,right,right,1,1.0374680000022636,1
705,123,1,43,neutral,none,right,left,0,1.0071652000005995,0
705,124,1,44,neutral,none,right,right,1,1.056687599997531,1
705,125,1,45,valid,left,left,left,0,0.8521939999991446,1
705,126,1,46,valid,right,right,right,1,0.8871083999983966,1
705,127,1,47,valid,right,right,left,0,NA,0
705,128,1,48,neutral,none,right,left,0,NA,0
705,129,1,49,invalid,right,left,right,1,0.6654928999996628,0
705,130,1,50,valid,right,right,right,1,0.5822136999995564,1
705,131,1,51,neutral,none,left,right,1,0.7670529999995779,0
705,132,1,52,valid,left,left,right,1,1.0992549000002327,0
705,133,1,53,neutral,none,right,right,1,1.1439997000015865,1
705,134,1,54,valid,right,right,right,1,1.045290800000657,1
705,135,1,55,neutral,none,left,right,1,1.1780097000009846,0
705,136,1,56,neutral,none,left,left,0,1.1595742999998038,1
705,137,1,57,neutral,none,right,right,1,0.7311833999992814,1
705,138,1,58,valid,right,right,right,1,0.627091799997288,1
705,139,1,59,valid,left,left,left,0,0.9354822999994212,1
705,140,1,60,valid,right,right,right,1,0.6119451999984449,1
705,141,1,61,neutral,none,left,left,0,1.2721521000021312,1
705,142,1,62,valid,left,left,left,0,1.2085259999985285,1
705,143,1,63,neutral,none,left,right,1,1.138801400000375,0
705,144,1,64,valid,left,left,left,0,1.1432449999992969,1
705,145,1,65,neutral,none,left,right,1,1.0070300999977917,0
705,146,1,66,invalid,right,left,right,1,0.8276345000012952,0
705,147,1,67,valid,right,right,right,1,0.9659165000011852,1
705,148,1,68,valid,left,left,left,0,0.7290128000022378,1
705,149,1,69,valid,right,right,right,1,0.6687302999998792,1
705,150,1,70,neutral,none,left,left,0,0.6545889000008174,1
705,151,1,71,valid,left,left,right,1,0.7726643999994849,0
705,152,1,72,neutral,none,right,right,1,1.0230563000004622,1
705,153,1,73,neutral,none,left,left,0,0.722105199998623,1
705,154,1,74,invalid,left,right,right,1,0.7104861000007077,1
705,155,1,75,valid,right,right,right,1,0.5269963999999163,1
705,156,1,76,valid,left,left,left,0,0.8778409000005922,1
705,157,1,77,neutral,none,left,right,1,0.6185308000021905,0
705,158,1,78,neutral,none,right,right,1,0.7168280000005325,1
705,159,1,79,invalid,left,right,left,0,0.7970594000034907,0
440,0,0,0,valid,left,left,right,1,0.746181100141257,0
440,1,0,1,neutral,none,left,left,0,NA,1
440,2,0,2,valid,right,right,right,1,0.7388197002001107,1
440,3,0,3,valid,right,right,right,1,0.6661009001545608,1
440,4,0,4,neutral,none,right,right,1,0.7575245997868478,1
440,5,0,5,neutral,none,right,right,1,0.7302786000072956,1
440,6,0,6,neutral,none,right,right,1,0.8165606996044517,1
440,7,0,7,valid,left,left,right,1,0.713697999715805,0
440,8,0,8,valid,right,right,right,1,0.8247577999718487,1
440,9,0,9,valid,left,left,left,0,0.9548177001997828,1
440,10,0,10,valid,right,right,right,1,0.5708642001263797,1
440,11,0,11,neutral,none,left,right,1,0.744647900108248,0
440,12,0,12,neutral,none,right,right,1,0.5044761002063751,1
440,13,0,13,neutral,none,left,left,0,0.7886747000738978,1
440,14,0,14,valid,left,left,left,0,1.0846676998771727,1
440,15,0,15,invalid,left,right,right,1,0.6692880000919104,1
440,16,0,16,neutral,none,left,left,0,0.4479756001383066,1
440,17,0,17,neutral,none,right,right,1,0.42510969983413815,1
440,18,0,18,neutral,none,right,left,0,0.617364099714905,0
440,19,0,19,valid,right,right,left,0,0.7932936996221542,0
440,20,0,20,invalid,right,left,left,0,0.9906561002135276,1
440,21,0,21,neutral,none,left,left,0,1.200303899589926,1
440,22,0,22,valid,left,left,left,0,0.8897166000679135,1
440,23,0,23,invalid,left,right,right,1,0.7535129999741912,1
440,24,0,24,neutral,none,left,left,0,0.8062895000912249,1
440,25,0,25,valid,left,left,left,0,0.6572186001576483,1
440,26,0,26,valid,left,left,left,0,0.968821500428021,1
440,27,0,27,neutral,none,right,right,1,0.7251090998761356,1
440,28,0,28,neutral,none,right,right,1,0.736550800036639,1
440,29,0,29,valid,right,right,right,1,0.6698461002670228,1
440,30,0,30,valid,right,right,right,1,1.0022331001237037,1
440,31,0,31,neutral,none,right,left,0,0.7544133001938462,0
440,32,0,32,neutral,none,left,left,0,0.7827759999781847,1
440,33,0,33,invalid,left,right,right,1,0.6360285999253392,1
440,34,0,34,neutral,none,left,left,0,0.9815507000312208,1
440,35,0,35,neutral,none,right,right,1,0.7074142000637949,1
440,36,0,36,neutral,none,left,left,0,0.6610397002659738,1
440,37,0,37,neutral,none,left,left,0,0.6633399999700487,1
440,38,0,38,neutral,none,left,left,0,0.7661389000713825,1
440,39,0,39,valid,left,left,left,0,0.7803036998957396,1
440,40,0,40,invalid,right,left,left,0,0.6581860999576747,1
440,41,0,41,valid,right,right,right,1,0.5454970998689532,1
440,42,0,42,valid,right,right,right,1,1.4052801001816988,1
440,43,0,43,neutral,none,right,left,0,0.6033310000784695,0
440,44,0,44,valid,left,left,left,0,1.0925612999126315,1
440,45,0,45,invalid,right,left,left,0,0.8564435001462698,1
440,46,0,46,neutral,none,left,left,0,0.9325093002989888,1
440,47,0,47,neutral,none,right,right,1,0.6384258000180125,1
440,48,0,48,valid,left,left,left,0,0.7953909998759627,1
440,49,0,49,valid,left,left,right,1,0.8188968999311328,0
440,50,0,50,neutral,none,right,right,1,0.8487586001865566,1
440,51,0,51,neutral,none,right,right,1,0.7203882001340389,1
440,52,0,52,neutral,none,right,right,1,0.7875645002350211,1
440,53,0,53,valid,right,right,right,1,0.7654141001403332,1
440,54,0,54,neutral,none,right,right,1,1.1083690002560616,1
440,55,0,55,neutral,none,left,left,0,0.8312849001958966,1
440,56,0,56,valid,right,right,right,1,0.6333975000306964,1
440,57,0,57,neutral,none,left,left,0,0.7070721997879446,1
440,58,0,58,neutral,none,left,left,0,0.7819773000665009,1
440,59,0,59,neutral,none,left,left,0,0.7740056999027729,1
440,60,0,60,invalid,left,right,right,1,0.6792321000248194,1
440,61,0,61,valid,right,right,right,1,0.7615314996801317,1
440,62,0,62,valid,right,right,right,1,0.746904999949038,1
440,63,0,63,neutral,none,right,right,1,0.5663685002364218,1
440,64,0,64,valid,right,right,right,1,0.7297406997531652,1
440,65,0,65,valid,left,left,left,0,1.1278842999599874,1
440,66,0,66,valid,right,right,right,1,0.5596948000602424,1
440,67,0,67,neutral,none,right,right,1,0.5637829001061618,1
440,68,0,68,valid,left,left,left,0,0.679661899805069,1
440,69,0,69,valid,left,left,right,1,0.4790918002836406,0
440,70,0,70,neutral,none,right,right,1,0.6111579001881182,1
440,71,0,71,neutral,none,left,left,0,0.7505537997931242,1
440,72,0,72,valid,left,left,left,0,0.6939106001518667,1
440,73,0,73,neutral,none,left,left,0,0.6602396001107991,1
440,74,0,74,neutral,none,right,right,1,0.5561569998972118,1
440,75,0,75,neutral,none,left,left,0,0.5581888002343476,1
440,76,0,76,valid,left,left,left,0,0.6071096998639405,1
440,77,0,77,invalid,right,left,left,0,0.5545084998011589,1
440,78,0,78,neutral,none,left,left,0,0.5596090997569263,1
440,79,0,79,valid,right,right,right,1,0.6938399998471141,1
440,80,1,0,neutral,none,left,left,0,0.6133276000618935,1
440,81,1,1,valid,right,right,left,0,0.6093183001503348,0
440,82,1,2,neutral,none,right,right,1,0.8149814000353217,1
440,83,1,3,invalid,left,right,right,1,0.6745759998448193,1
440,84,1,4,neutral,none,left,right,1,0.6813729000277817,0
440,85,1,5,valid,left,left,right,1,0.8248531999997795,0
440,86,1,6,invalid,right,left,left,0,0.9635914000682532,1
440,87,1,7,valid,right,right,right,1,1.1139573003165424,1
440,88,1,8,neutral,none,right,right,1,0.6746227000840008,1
440,89,1,9,valid,right,right,right,1,1.382648500148207,1
440,90,1,10,neutral,none,right,right,1,0.7528693997301161,1
440,91,1,11,neutral,none,right,right,1,0.5987456003203988,1
440,92,1,12,valid,right,right,right,1,0.8545141001231968,1
440,93,1,13,valid,left,left,left,0,0.8415649998933077,1
440,94,1,14,neutral,none,left,left,0,0.5899351998232305,1
440,95,1,15,valid,left,left,left,0,0.8421569997444749,1
440,96,1,16,neutral,none,right,right,1,0.5717927003279328,1
440,97,1,17,valid,left,left,left,0,0.5250258999876678,1
440,98,1,18,invalid,right,left,left,0,0.5876163002103567,1
440,99,1,19,neutral,none,right,right,1,0.5042032999917865,1
440,100,1,20,invalid,left,right,right,1,0.6259831003844738,1
440,101,1,21,valid,left,left,right,1,0.6078084004111588,0
440,102,1,22,invalid,right,left,left,0,0.8253192999400198,1
440,103,1,23,invalid,right,left,left,0,0.6658251998014748,1
440,104,1,24,valid,right,right,right,1,0.6341340998187661,1
440,105,1,25,valid,right,right,left,0,0.7062913002446294,0
440,106,1,26,neutral,none,left,left,0,0.6395912999287248,1
440,107,1,27,neutral,none,left,left,0,0.7087201001122594,1
440,108,1,28,invalid,left,right,right,1,0.7134257000871003,1
440,109,1,29,valid,left,left,right,1,0.7253185999579728,0
440,110,1,30,neutral,none,right,right,1,0.6814353996887803,1
440,111,1,31,neutral,none,right,right,1,0.6013986002653837,1
440,112,1,32,valid,right,right,right,1,1.3058805000036957,1
440,113,1,33,neutral,none,right,right,1,0.8634786000475287,1
440,114,1,34,neutral,none,right,right,1,0.8794825999066234,1
440,115,1,35,neutral,none,left,left,0,0.623042999766767,1
440,116,1,36,neutral,none,left,left,0,0.6907961997203529,1
440,117,1,37,valid,right,right,right,1,0.5637829997576773,1
440,118,1,38,valid,right,right,right,1,0.6887532002292573,1
440,119,1,39,neutral,none,left,left,0,0.6052884999662638,1
440,120,1,40,valid,right,right,right,1,0.6162946000695229,1
440,121,1,41,valid,left,left,left,0,0.5752015998587012,1
440,122,1,42,valid,left,left,right,1,0.456838000100106,0
440,123,1,43,neutral,none,left,left,0,0.6572805000469089,1
440,124,1,44,valid,right,right,right,1,0.585925200022757,1
440,125,1,45,valid,left,left,left,0,0.6702523003332317,1
440,126,1,46,neutral,none,left,left,0,0.9095904999412596,1
440,127,1,47,neutral,none,left,left,0,0.6398383001796901,1
440,128,1,48,valid,left,left,left,0,0.6136924000456929,1
440,129,1,49,neutral,none,right,right,1,0.8072224999777973,1
440,130,1,50,valid,right,right,right,1,0.6318012000992894,1
440,131,1,51,neutral,none,left,left,0,0.6251970999874175,1
440,132,1,52,valid,right,right,right,1,0.7031629998236895,1
440,133,1,53,valid,left,left,left,0,0.7148365997709334,1
440,134,1,54,valid,left,left,left,0,0.6239030999131501,1
440,135,1,55,neutral,none,left,left,0,0.6422130004502833,1
