"id","trial","direction","condition","corrAns","resp","corr","rt"
"sub-079",37,"left","speed","left","left",1,0.887510179018136
"sub-079",38,"right","speed","right","right",1,0.443229614000302
"sub-079",39,"left","speed","left","left",1,0.6510279889917
"sub-079",40,"right","speed","right","right",1,0.482443490996957
"sub-079",41,"left","speed","left","left",1,1.87876165800844
"sub-079",42,"right","speed","right","right",1,0.693982306984253
"sub-079",43,"left","speed","left","left",1,1.21866241298267
"sub-079",44,"right","speed","right","right",1,0.649721476016566
"sub-079",45,"right","speed","right","left",0,1.01174255600199
"sub-079",46,"left","speed","left","left",1,2.20138104900252
"sub-079",47,"left","speed","left","left",1,0.75150196600589
"sub-079",48,"right","speed","right","left",0,2.78491371200653
"sub-079",49,"left","speed","left","left",1,1.27736967901001
"sub-079",50,"right","speed","right","right",1,1.56532686500577
"sub-079",51,"left","speed","left","left",1,1.85113230897696
"sub-079",52,"right","speed","right","right",1,1.94200835502124
"sub-079",53,"right","speed","right","right",1,3.04380903000128
"sub-079",54,"left","speed","left","right",0,2.71363844300504
"sub-079",55,"left","speed","left","right",0,2.67551086700405
"sub-079",56,"right","speed","right","left",0,1.72045742502087
"sub-079",57,"left","speed","left","right",0,2.22730088498793
"sub-079",58,"right","speed","right","right",1,1.16539136899519
"sub-079",59,"right","speed","right","right",1,0.777611940982752
"sub-079",60,"left","speed","left","left",1,0.84373298601713
"sub-080",1,"left","speed","left","right",0,5.87533789999725
"sub-080",2,"right","speed","right","right",1,0.822168799997598
"sub-080",3,"left","speed","left","left",1,0.935137000000395
"sub-080",4,"right","speed","right","right",1,0.745441600003687
"sub-080",5,"right","speed","right","right",1,1.50850550000177
"sub-080",6,"left","speed","left","left",1,0.939992200001143
"sub-080",7,"right","speed","right","right",1,1.64249610000115
"sub-080",8,"left","speed","left","left",1,2.17424119999487
"sub-080",9,"right","speed","right","right",1,1.37997140000516
"sub-080",10,"left","speed","left","left",1,1.54638939999859
"sub-080",11,"right","speed","right","right",1,0.716019200001028
"sub-080",12,"left","speed","left","right",0,2.32009429999744
"sub-080",13,"left","speed","left","left",1,2.49988250000024
"sub-080",14,"right","speed","right","right",1,0.749303800002963
"sub-080",15,"right","speed","right","right",1,2.86523760000273
"sub-080",16,"left","speed","left","left",1,3.79023979999329
"sub-080",17,"right","speed","right","right",1,0.764377400002559
"sub-080",18,"left","speed","left","left",1,0.899602099998447
"sub-080",19,"right","speed","right","right",1,0.843431200002669
"sub-080",20,"left","speed","left","left",1,0.891439099999843
"sub-080",21,"right","speed","right","right",1,0.657955700000457
"sub-080",22,"left","speed","left","left",1,0.744741099995736
"sub-080",23,"right","speed","right","right",1,0.749381399997219
"sub-080",24,"left","speed","left","left",1,0.714297099999385
"sub-080",25,"left","speed","left","right",0,0.83691589999944
"sub-080",26,"right","speed","right","left",0,0.851452499999141
"sub-080",27,"left","speed","left","left",1,2.44412719999673
"sub-080",28,"right","speed","right","right",1,0.646414299997559
"sub-080",29,"left","speed","left","right",0,5.7217610000007
"sub-080",30,"right","speed","right","right",1,0.716569399999571
"sub-080",31,"left","speed","left","left",1,1.58917810000275
"sub-080",32,"right","speed","right","right",1,0.863488199996937
"sub-080",33,"left","speed","left","left",1,1.42774530000315
"sub-080",34,"right","speed","right","right",1,0.61310639999283
"sub-080",35,"right","speed","right","right",1,0.877931200004241
"sub-080",36,"left","speed","left","left",1,0.905006600005436
"sub-080",37,"left","speed","left","right",0,2.42863590000343
"sub-080",38,"right","speed","right","right",1,1.23281639999914
"sub-080",39,"right","speed","right","right",1,1.34539879999647
"sub-080",40,"left","speed","left","left",1,0.97977610000089
"sub-080",41,"left","speed","left","left",1,2.17401059999975
"sub-080",42,"right","speed","right","right",1,0.659236599996802
"sub-080",43,"left","speed","left","left",1,1.31266119999782
"sub-080",44,"right","speed","right","right",1,0.662762100000691
"sub-080",45,"left","speed","left","left",1,1.12666819999868
"sub-080",46,"right","speed","right","right",1,0.63795289999689
"sub-080",47,"left","speed","left","right",0,0.8707424000022
"sub-080",48,"right","speed","right","right",1,1.52162520000275
"sub-080",49,"right","speed","right","right",1,0.897028200000932
"sub-080",50,"left","speed","left","left",1,0.777080799998657
"sub-080",51,"right","speed","right","right",1,0.524760299995251
"sub-080",52,"left","speed","left","left",1,1.03488890000153
"sub-080",53,"right","speed","right","right",1,0.569804499995371
"sub-080",54,"left","speed","left","right",0,0.49999150000076
"sub-080",55,"right","speed","right","right",1,0.960228099997039
"sub-080",56,"left","speed","left","left",1,1.31785200000013
"sub-080",57,"right","speed","right","right",1,0.720761499993387
"sub-080",58,"left","speed","left","left",1,0.721657599999162
"sub-080",59,"right","speed","right","right",1,0.596008799999254
"sub-080",60,"left","speed","left","left",1,0.928950900000928
"sub-080",1,"left","accuracy","left","left",1,0.792209899998852
"sub-080",2,"right","accuracy","right","right",1,0.558995499995945
"sub-080",3,"left","accuracy","left","left",1,1.15593660000013
"sub-080",4,"right","accuracy","right","right",1,1.13817969999945
"sub-080",5,"right","accuracy","right","right",1,1.0815866999983
"sub-080",6,"left","accuracy","left","left",1,1.9342897999959
"sub-080",7,"right","accuracy","right","right",1,0.587748300000385
"sub-080",8,"left","accuracy","left","right",0,2.02215319999959
"sub-080",9,"right","accuracy","right","right",1,0.796448499997496
"sub-080",10,"left","accuracy","left","left",1,1.15265509999881
"sub-080",11,"right","accuracy","right","right",1,0.712195299995074
"sub-080",12,"left","accuracy","left","left",1,1.84907250000106
"sub-080",13,"left","accuracy","left","left",1,0.970168699997885
"sub-080",14,"right","accuracy","right","right",1,0.597541199997067
"sub-080",15,"right","accuracy","right","right",1,0.698238500001025
"sub-080",16,"left","accuracy","left","left",1,0.78596749999997
"sub-080",17,"left","accuracy","left","right",0,0.615869900000689
"sub-080",18,"right","accuracy","right","right",1,0.560366700003215
"sub-080",19,"right","accuracy","right","left",0,0.738269699999364
"sub-080",20,"left","accuracy","left","right",0,0.785623199997644
"sub-080",21,"right","accuracy","right","right",1,0.815503500001796
"sub-080",22,"left","accuracy","left","left",1,0.715813900002104
"sub-080",23,"right","accuracy","right","right",1,0.638185999996495
"sub-080",24,"left","accuracy","left","left",1,0.857859399999143
"sub-080",25,"right","accuracy","right","right",1,0.596337700000731
"sub-080",26,"left","accuracy","left","right",0,1.82753659999435
"sub-080",27,"left","accuracy","left","left",1,1.33739649999916
"sub-080",28,"right","accuracy","right","right",1,1.35960209999757
"sub-080",29,"right","accuracy","right","left",0,3.88359499999933
"sub-080",30,"left","accuracy","left","left",1,0.712909699999727
"sub-080",31,"left","accuracy","left","right",0,0.790342399996007
"sub-080",32,"right","accuracy","right","right",1,1.05847849999554
"sub-080",33,"right","accuracy","right","right",1,2.21228459999838
"sub-080",34,"left","accuracy","left","left",1,2.11317240000062
"sub-080",35,"right","accuracy","right","right",1,0.631211600004463
"sub-080",36,"left","accuracy","left","right",0,3.91968900000211
"sub-080",37,"left","accuracy","left","left",1,1.04698769999959
"sub-080",38,"right","accuracy","right","right",1,1.93689379999705
"sub-080",39,"left","accuracy","left","right",0,0.698864699996193
"sub-080",40,"right","accuracy","right","right",1,0.86602049999783
"sub-080",41,"right","accuracy","right","right",1,0.621977599999809
"sub-080",42,"left","accuracy","left","right",0,0.766650600002322
"sub-080",43,"left","accuracy","left","left",1,1.54675069999939
"sub-080",44,"right","accuracy","right","right",1,0.714135200003511
"sub-080",45,"left","accuracy","left","right",0,3.39304869999614
"sub-080",46,"right","accuracy","right","right",1,0.752499200003513
"sub-080",47,"right","accuracy","right","right",1,0.636117800000648
"sub-080",48,"left","accuracy","left","left",1,1.08846130000165
"sub-080",49,"right","accuracy","right","right",1,2.4316880999977
"sub-080",50,"left","accuracy","left","left",1,2.52607519999583
"sub-080",51,"right","accuracy","right","right",1,2.50085039999976
"sub-080",52,"left","accuracy","left","left",1,0.726518600000418
"sub-080",53,"left","accuracy","left","right",0,3.55123670000467
"sub-080",54,"right","accuracy","right","right",1,0.977300800004741
"sub-080",55,"right","accuracy","right","right",1,1.41893169999821
"sub-080",56,"left","accuracy","left","left",1,0.692878800000472
"sub-080",57,"left","accuracy","left","right",0,3.32234710000193
"sub-080",58,"right","accuracy","right","right",1,0.745239399999264
"sub-080",59,"left","accuracy","left","right",0,2.56159710000065
"sub-080",60,"right","accuracy","right","right",1,1.83480530000088
"sub-084",1,"right","accuracy","right","right",1,1.0000985000006
"sub-084",2,"left","accuracy","left","left",1,1.01255149999997
"sub-084",3,"left","accuracy","left","left",1,2.37361659999806
"sub-084",4,"right","accuracy","right","right",1,1.22993980000319
"sub-084",5,"left","accuracy","left","right",0,1.10206060000201
"sub-084",6,"right","accuracy","right","left",0,3.41919400000188
"sub-084",7,"right","accuracy","right","left",0,1.9335276999991
"sub-084",8,"left","accuracy","left","left",1,5.39227199999732
"sub-084",9,"left","accuracy","left","left",1,1.5175190000009
"sub-084",10,"right","accuracy","right","right",1,1.30068759999995
"sub-084",11,"right","accuracy","right","right",1,0.812827699999616
"sub-084",12,"left","accuracy","left","left",1,3.41382089999752
"sub-084",13,"right","accuracy","right","right",1,1.70203929999843
"sub-084",14,"left","accuracy","left","left",1,2.09030859999984
"sub-084",15,"right","accuracy","right","right",1,1.20553949999885
"sub-084",16,"left","accuracy","left","left",1,1.17664250000234
"sub-084",17,"left","accuracy","left","left",1,1.22010170000067
"sub-084",18,"right","accuracy","right","right",1,0.91538429999855
"sub-084",19,"right","accuracy","right","right",1,1.27091819999987
"sub-084",20,"left","accuracy","left","left",1,0.677497799999401
"sub-084",21,"right","accuracy","right","right",1,1.13040770000225
"sub-084",22,"left","accuracy","left","left",1,0.953935100002127
"sub-084",23,"left","accuracy","left","left",1,1.04173179999998
"sub-084",24,"right","accuracy","right","left",0,1.18614460000026
"sub-084",25,"left","accuracy","left","left",1,1.55493719999868
"sub-084",26,"right","accuracy","right","right",1,0.860622300002433
"sub-084",27,"right","accuracy","right","right",1,2.03211649999866
"sub-084",28,"left","accuracy","left","left",1,0.880272100002912
"sub-084",29,"left","accuracy","left","left",1,1.28219360000003
"sub-084",30,"right","accuracy","right","right",1,0.892255000002478
"sub-084",31,"left","accuracy","left","left",1,0.750576700000238
"sub-084",32,"right","accuracy","right","right",1,0.860659800000576
"sub-084",33,"left","accuracy","left","left",1,0.913614799999778
"sub-084",34,"right","accuracy","right","right",1,0.776521400002821
"sub-084",35,"right","accuracy","right","right",1,0.611408699998719
"sub-084",36,"left","accuracy","left","left",1,0.660068900000624
"sub-084",37,"right","accuracy","right","right",1,0.838149200000771
"sub-084",38,"left","accuracy","left","left",1,0.713599099999556
"sub-084",39,"right","accuracy","right","right",1,0.661869200001092
"sub-084",40,"left","accuracy","left","left",1,0.933178399998724
"sub-084",41,"left","accuracy","left","left",1,2.83574899999803
"sub-084",42,"right","accuracy","right","right",1,0.570721600000979
"sub-084",43,"left","accuracy","left","left",1,0.634607299998606
"sub-084",44,"right","accuracy","right","right",1,0.576774000001024
"sub-084",45,"left","accuracy","left","left",1,0.646383899998909
"sub-084",46,"right","accuracy","right","right",1,0.638116499998432
"sub-084",47,"right","accuracy","right","right",1,0.61359960000118
"sub-084",48,"left","accuracy","left","left",1,0.592053500000475
"sub-084",49,"left","accuracy","left","right",0,0.652150699999765
"sub-084",50,"right","accuracy","right","right",1,1.21078199999829
"sub-084",51,"right","accuracy","right","right",1,0.600270799997816
"sub-084",52,"left","accuracy","left","left",1,0.570402699999249
"sub-084",53,"left","accuracy","left","left",1,3.42697000000044
"sub-084",54,"right","accuracy","right","right",1,0.840747999998712
"sub-084",55,"right","accuracy","right","right",1,0.951423800001066
"sub-084",56,"left","accuracy","left","left",1,2.06315929999982
"sub-084",57,"right","accuracy","right","right",1,0.681211600000097
"sub-084",58,"left","accuracy","left","right",0,0.813656800000899
"sub-084",59,"left","accuracy","left","left",1,1.06659470000159
"sub-084",60,"right","accuracy","right","right",1,0.685111999999208
"sub-084",1,"left","speed","left","left",1,1.13608709999971
"sub-084",2,"right","speed","right","right",1,1.12847379999948
"sub-084",3,"left","speed","left","left",1,0.995487700001831
"sub-084",4,"right","speed","right","right",1,4.74103260000265
"sub-084",5,"right","speed","right","left",0,1.50349170000118
"sub-084",6,"left","speed","left","left",1,1.22525859999951
"sub-084",7,"right","speed","right","right",1,1.18440270000065
"sub-084",8,"left","speed","left","left",1,1.36788990000059
"sub-084",9,"right","speed","right","right",1,0.921413599997322
"sub-084",10,"left","speed","left","left",1,0.980136000001949
"sub-084",11,"left","speed","left","left",1,0.90462209999896
"sub-084",12,"right","speed","right","right",1,0.635470699999132
"sub-084",13,"right","speed","right","right",1,0.837440200000856
"sub-084",14,"left","speed","left","left",1,0.826177999999345
"sub-084",15,"right","speed","right","right",1,0.696321999999782
"sub-084",16,"left","speed","left","left",1,0.850853500000085
"sub-084",17,"left","speed","left","left",1,0.980353699997068
"sub-084",18,"right","speed","right","right",1,0.714406999999483
"sub-084",19,"right","speed","right","right",1,0.772730599997885
"sub-084",20,"left","speed","left","left",1,1.00558900000033
"sub-084",21,"left","speed","left","right",0,1.11911350000082
"sub-084",22,"right","speed","right","left",0,1.0472105000008
"sub-084",23,"right","speed","right","right",1,0.645861600001808
"sub-084",24,"left","speed","left","right",0,8.07671090000076
"sub-084",25,"right","speed","right","right",1,0.718103399998654
"sub-084",26,"left","speed","left","right",0,1.02190100000007
"sub-084",27,"left","speed","left","left",1,0.973129800000606
"sub-084",28,"right","speed","right","right",1,0.613840800000617
"sub-084",29,"left","speed","left","left",1,0.940407199999754
"sub-084",30,"right","speed","right","right",1,0.997466699998768
"sub-084",31,"right","speed","right","right",1,0.700984200000676
"sub-084",32,"left","speed","left","left",1,0.681353700001637
"sub-084",33,"right","speed","right","right",1,0.766993900000671
"sub-084",34,"left","speed","left","left",1,0.72640759999922
"sub-084",35,"left","speed","left","left",1,0.741583499999251
"sub-084",36,"right","speed","right","right",1,0.648547199998575
"sub-084",37,"right","speed","right","right",1,0.897085700002208
"sub-084",38,"left","speed","left","left",1,5.22150269999838
"sub-084",39,"left","speed","left","left",1,0.990026699997543
"sub-084",40,"right","speed","right","right",1,1.11272969999845
"sub-084",41,"right","speed","right","right",1,1.99375650000002
"sub-084",42,"left","speed","left","left",1,1.11137599999711
"sub-084",43,"right","speed","right","right",1,0.997920099998737
"sub-084",44,"left","speed","left","left",1,1.0752530000027
"sub-084",45,"left","speed","left","left",1,1.100738000001
"sub-084",46,"right","speed","right","right",1,0.781485000003158
"sub-084",47,"right","speed","right","right",1,1.02167819999886
"sub-084",48,"left","speed","left","right",0,1.3295990000006
"sub-084",49,"right","speed","right","right",1,1.18767310000112
"sub-084",50,"left","speed","left","left",1,2.70879530000093
"sub-084",51,"right","speed","right","right",1,0.726740500002052
"sub-084",52,"left","speed","left","left",1,1.03781779999917
"sub-084",53,"left","speed","left","right",0,2.76402589999998
"sub-084",54,"right","speed","right","right",1,0.841654299998481
"sub-084",55,"left","speed","left","left",1,1.16831640000237
"sub-084",56,"right","speed","right","right",1,0.920941299998958
"sub-084",57,"left","speed","left","left",1,0.963650199999392
"sub-084",58,"right","speed","right","right",1,1.05168050000066
"sub-084",59,"left","speed","left","left",1,0.690320300000167
"sub-084",60,"right","speed","right","right",1,0.747962099998404
"sub-085",1,"left","speed","left","right",0,0.774452291999978
"sub-085",2,"right","speed","right","left",0,0.605312958000013
"sub-085",3,"left","speed","left","right",0,0.441493915999899
"sub-085",4,"right","speed","right","left",0,0.571439791999865
"sub-085",5,"right","speed","right","left",0,0.64171824999994
"sub-085",6,"left","speed","left","right",0,1.86383699999988
"sub-085",7,"right","speed","right","left",0,1.68568070799984
"sub-085",8,"left","speed","left","right",0,2.910603541
"sub-085",9,"left","speed","left","right",0,1.46315958300011
"sub-085",10,"right","speed","right","left",0,1.091604125
"sub-085",11,"left","speed","left","left",1,2.14905500000009
"sub-085",12,"right","speed","right","right",1,1.89880437500005
"sub-085",13,"left","speed","left","left",1,1.03607520900005
"sub-085",14,"right","speed","right","right",1,1.52082070899996
"sub-085",15,"right","speed","right","right",1,1.60085916699995
"sub-085",16,"left","speed","left","left",1,1.8211577080001
"sub-085",17,"left","speed","left","left",1,2.568720042
"sub-085",18,"right","speed","right","right",1,1.33515320800007
"sub-085",19,"right","speed","right","left",0,3.05884445800007
"sub-085",20,"left","speed","left","left",1,2.53835204200004
"sub-085",21,"right","speed","right","left",0,1.0159620830002
"sub-085",22,"left","speed","left","right",0,1.34672445799993
"sub-085",23,"left","speed","left","right",0,2.34316520799985
"sub-085",24,"right","speed","right","right",1,2.17992758299988
"sub-085",25,"right","speed","right","right",1,0.935095332999936
"sub-085",26,"left","speed","left","left",1,0.793074666999928
"sub-085",27,"left","speed","left","right",0,1.120327417
"sub-085",28,"right","speed","right","right",1,3.315742
"sub-085",29,"right","speed","right","right",1,2.08496975000003
"sub-085",30,"left","speed","left","left",1,1.01796212499994
"sub-085",31,"left","speed","left","left",1,1.90159070799996
"sub-085",32,"right","speed","right","left",0,2.34819708300006
"sub-085",33,"left","speed","left","right",0,1.29857974999982
"sub-085",34,"right","speed","right","right",1,2.1112747919999
"sub-085",35,"right","speed","right","left",0,1.13888175000011
"sub-085",36,"left","speed","left","right",0,2.22511895799994
"sub-085",37,"right","speed","right","right",1,2.59089375000008
"sub-085",38,"left","speed","left","right",0,2.16849687500007
"sub-085",39,"right","speed","right","left",0,1.20490162500005
"sub-085",40,"left","speed","left","left",1,1.35261245900006
"sub-085",41,"left","speed","left","right",0,1.40190566599995
"sub-085",42,"right","speed","right","left",0,1.45657458400001
"sub-085",43,"right","speed","right","right",1,1.50879525000005
"sub-085",44,"left","speed","left","left",1,1.27640037500009
"sub-085",45,"right","speed","right","right",1,2.29332945900001
"sub-085",46,"left","speed","left","left",1,1.50821470899996
"sub-085",47,"left","speed","left","right",0,1.3857700829999
"sub-085",48,"right","speed","right","left",0,1.69258108299982
"sub-085",49,"right","speed","right","left",0,2.65211504100012
"sub-085",50,"left","speed","left","right",0,1.77989104199992
"sub-085",51,"right","speed","right","right",1,1.1358750830002
"sub-085",52,"left","speed","left","left",1,1.01351016600006
"sub-085",53,"left","speed","left","left",1,1.0906506660001
"sub-085",54,"right","speed","right","right",1,1.02646741600006
"sub-085",55,"right","speed","right","left",0,0.92612920900001
"sub-085",56,"left","speed","left","left",1,1.3591651669999
"sub-085",57,"left","speed","left","right",0,0.769356709000022
"sub-085",58,"right","speed","right","left",0,0.778658458000109
"sub-085",59,"left","speed","left","left",1,0.891685041000073
"sub-085",60,"right","speed","right","right",1,0.72845862500003
"sub-085",1,"left","accuracy","left","right",0,0.909207041999934
"sub-085",2,"right","accuracy","right","right",1,1.29083500000002
"sub-085",3,"left","accuracy","left","right",0,2.2194172080001
"sub-085",4,"right","accuracy","right","left",0,0.797473124999897
"sub-085",5,"left","accuracy","left","left",1,1.53045833299984
"sub-085",6,"right","accuracy","right","right",1,1.51043579199995
"sub-085",7,"left","accuracy","left","left",1,0.896760916999938
"sub-085",8,"right","accuracy","right","right",1,2.34051524999995
"sub-085",9,"right","accuracy","right","left",0,1.5858944160002
"sub-085",10,"left","accuracy","left","right",0,1.88412170899983
"sub-085",11,"right","accuracy","right","left",0,1.57517641699997
"sub-085",12,"left","accuracy","left","left",1,1.00856883300003
"sub-085",13,"left","accuracy","left","left",1,1.17760108300013
"sub-085",14,"right","accuracy","right","right",1,0.971025667000049
"sub-085",15,"right","accuracy","right","left",0,0.735138916000096
"sub-085",16,"left","accuracy","left","right",0,0.847647207999898
"sub-085",17,"left","accuracy","left","left",1,0.672958540999844
"sub-085",18,"right","accuracy","right","left",0,0.752276292000033
"sub-085",19,"right","accuracy","right","left",0,1.53575345900003
"sub-085",20,"left","accuracy","left","right",0,0.619246333999854
"sub-085",21,"right","accuracy","right","left",0,0.77913558299997
"sub-085",22,"left","accuracy","left","left",1,0.568918500000109
"sub-085",23,"right","accuracy","right","left",0,0.7728575000001
"sub-085",24,"left","accuracy","left","right",0,0.392308749999984
"sub-085",25,"right","accuracy","right","right",1,0.652593083000056
"sub-085",26,"left","accuracy","left","right",0,0.657833957999856
"sub-085",27,"right","accuracy","right","left",0,0.558627583000089
"sub-085",28,"left","accuracy","left","right",0,0.576630499999965
"sub-085",29,"right","accuracy","right","right",1,0.49779654200006
"sub-085",30,"left","accuracy","left","right",0,0.572502374999885
"sub-085",31,"right","accuracy","right","left",0,0.991753208000091
"sub-085",32,"left","accuracy","left","left",1,1.14801179200003
"sub-085",33,"right","accuracy","right","right",1,0.849616749999996
"sub-085",34,"left","accuracy","left","right",0,2.19206783300001
"sub-085",35,"left","accuracy","left","left",1,0.832011707999982
"sub-085",36,"right","accuracy","right","right",1,0.729583292000143
"sub-085",37,"right","accuracy","right","left",0,0.71583858300005
"sub-085",38,"left","accuracy","left","right",0,0.942804333999902
"sub-085",39,"right","accuracy","right","left",0,1.10163366699999
"sub-085",40,"left","accuracy","left","right",0,1.38644349999981
"sub-085",41,"right","accuracy","right","left",0,2.90181629199992
"sub-085",42,"left","accuracy","left","left",1,2.03421675000004
"sub-085",43,"left","accuracy","left","right",0,0.746263875000068
"sub-085",44,"right","accuracy","right","right",1,1.33216379100008
"sub-085",45,"right","accuracy","right","right",1,2.19064575000016
"sub-085",46,"left","accuracy","left","left",1,1.13015966700004
"sub-085",47,"right","accuracy","right","right",1,1.731454042
"sub-085",48,"left","accuracy","left","left",1,1.41399008299982
"sub-085",49,"right","accuracy","right","left",0,2.32385487500005
"sub-085",50,"left","accuracy","left","left",1,2.22550216700006
"sub-085",51,"left","accuracy","left","right",0,2.10205758400002
"sub-085",52,"right","accuracy","right","right",1,2.10369120799987
"sub-085",53,"right","accuracy","right","left",0,1.59010820799995
"sub-085",54,"left","accuracy","left","left",1,2.32413625000004
"sub-085",55,"left","accuracy","left","left",1,2.20670833399981
"sub-085",56,"right","accuracy","right","left",0,2.19189783299998
"sub-085",57,"left","accuracy","left","left",1,1.29808554200008
"sub-085",58,"right","accuracy","right","right",1,1.30122287499989
"sub-085",59,"left","accuracy","left","right",0,1.42595195900003
"sub-085",60,"right","accuracy","right","left",0,0.996621417000142
"sub-088",1,"left","accuracy","left","right",0,3.49484767799731
"sub-088",2,"right","accuracy","right","left",0,2.21441202398273
"sub-088",3,"left","accuracy","left","left",1,4.13632784498623
"sub-088",4,"right","accuracy","right","right",1,1.08557270799065
"sub-088",5,"right","accuracy","right","right",1,0.852887699991697
"sub-088",6,"left","accuracy","left","left",1,0.780512130004354
"sub-088",7,"right","accuracy","right","left",0,1.15853985300055
"sub-088",8,"left","accuracy","left","right",0,2.77612712100381
"sub-088",9,"left","accuracy","left","left",1,1.33668516299804
"sub-088",10,"right","accuracy","right","right",1,0.91112779697869
"sub-088",11,"left","accuracy","left","left",1,4.44530013797339
"sub-088",12,"right","accuracy","right","left",0,1.68083131097956
"sub-088",13,"right","accuracy","right","right",1,0.751251331996173
"sub-088",14,"left","accuracy","left","left",1,0.769967464992078
"sub-088",15,"left","accuracy","left","left",1,0.803863939014263
"sub-088",16,"right","accuracy","right","right",1,0.728617165994365
"sub-088",17,"left","accuracy","left","left",1,1.69745557502029
"sub-088",18,"right","accuracy","right","left",0,1.31985798699316
"sub-088",19,"right","accuracy","right","left",0,0.952659422997385
"sub-088",20,"left","accuracy","left","right",0,4.29572394301067
"sub-088",21,"left","accuracy","left","left",1,1.52686759698554
"sub-088",22,"right","accuracy","right","left",0,4.1298103609879
"sub-088",23,"left","accuracy","left","left",1,2.41639532899717
"sub-088",24,"right","accuracy","right","left",0,1.37612502198317
"sub-088",25,"right","accuracy","right","left",0,5.30878458698862
"sub-088",26,"left","accuracy","left","left",1,0.849079408973921
"sub-088",27,"right","accuracy","right","left",0,1.63542635602062
"sub-088",28,"left","accuracy","left","right",0,0.939889597008005
"sub-088",29,"left","accuracy","left","left",1,2.11950892300229
"sub-088",30,"right","accuracy","right","right",1,1.45537618399248
"sub-088",31,"left","accuracy","left","right",0,0.925705769011984
"sub-088",32,"right","accuracy","right","left",0,2.56152708502486
"sub-088",33,"left","accuracy","left","right",0,1.15627516602399
"sub-088",34,"right","accuracy","right","left",0,3.3017187959922
"sub-088",35,"right","accuracy","right","right",1,1.40749448598945
"sub-088",36,"left","accuracy","left","left",1,2.3644087970024
"sub-088",37,"right","accuracy","right","right",1,3.12244824899244
"sub-088",38,"left","accuracy","left","left",1,0.97320406298968
"sub-088",39,"left","accuracy","left","left",1,1.82314238202525
"sub-088",40,"right","accuracy","right","right",1,1.49342340099975
"sub-088",41,"right","accuracy","right","right",1,1.20141612298903
"sub-088",42,"left","accuracy","left","left",1,1.6098855920136
"sub-088",43,"left","accuracy","left","left",1,0.972866155992961
"sub-088",44,"right","accuracy","right","right",1,0.71343838100438
"sub-088",45,"left","accuracy","left","left",1,0.686143472004915
"sub-088",46,"right","accuracy","right","right",1,0.726036937005119
"sub-088",47,"left","accuracy","left","left",1,1.05522604001453
"sub-088",48,"right","accuracy","right","left",0,2.91258093601209
"sub-088",49,"left","accuracy","left","right",0,2.28737088598427
"sub-088",50,"right","accuracy","right","right",1,10.6553868100164
"sub-088",51,"left","accuracy","left","left",1,0.850836039986461
"sub-088",52,"right","accuracy","right","left",0,1.16666734099272
"sub-088",53,"left","accuracy","left","left",1,1.66320176701993
"sub-088",54,"right","accuracy","right","right",1,1.21273664999171
"sub-088",55,"left","accuracy","left","left",1,2.78607812500559
"sub-088",56,"right","accuracy","right","left",0,2.61419583699899
"sub-088",57,"right","accuracy","right","right",1,1.74315735601704
"sub-088",58,"left","accuracy","left","right",0,1.29754179000156
"sub-088",59,"right","accuracy","right","left",0,2.55883907398675
"sub-088",60,"left","accuracy","left","right",0,0.834768909990089
"sub-088",1,"left","speed","left","right",0,1.71966986299958
"sub-088",2,"right","speed","right","left",0,0.767083411017666
"sub-088",3,"right","speed","right","right",1,0.61163514200598
"sub-088",4,"left","speed","left","left",1,0.525351229996886
"sub-088",5,"right","speed","right","left",0,0.610052172996802
"sub-088",6,"left","speed","left","left",1,0.634851037000772
"sub-088",7,"left","speed","left","right",0,0.547842432017205
"sub-088",8,"right","speed","right","right",1,0.599695707991486
"sub-088",9,"right","speed","right","left",0,0.69261475399253
"sub-088",10,"left","speed","left","right",0,0.700859247997869
"sub-088",11,"left","speed","left","left",1,0.726786309998715
"sub-088",12,"right","speed","right","left",0,0.719862898986321
"sub-088",13,"right","speed","right","left",0,0.795274595991941
"sub-088",14,"left","speed","left","left",1,0.856483345996821
"sub-088",15,"right","speed","right","right",1,0.509725380979944
"sub-088",16,"left","speed","left","left",1,0.51006796801812
"sub-088",17,"right","speed","right","right",1,0.642818685999373
"sub-088",18,"left","speed","left","left",1,0.74856382701546
"sub-088",19,"right","speed","right","left",0,2.67632960199262
"sub-088",20,"left","speed","left","right",0,0.82907450501807
"sub-088",21,"left","speed","left","left",1,0.670054386020638
"sub-088",22,"right","speed","right","right",1,0.665943719010102
"sub-088",23,"right","speed","right","left",0,0.974684375018114
"sub-088",24,"left","speed","left","right",0,0.814155104017118
"sub-088",25,"left","speed","left","left",1,0.732159412989859
"sub-088",26,"right","speed","right","right",1,1.28816883001127
"sub-088",27,"left","speed","left","left",1,1.14934451697627
"sub-088",28,"right","speed","right","right",1,0.638655172981089
"sub-088",29,"right","speed","right","right",1,0.876273966016015
"sub-088",30,"left","speed","left","right",0,0.822151329019107
"sub-088",31,"left","speed","left","left",1,0.663079470017692
"sub-088",32,"right","speed","right","right",1,0.776005130988779
"sub-088",33,"left","speed","left","right",0,0.75721218099352
"sub-088",34,"right","speed","right","right",1,1.15910791201168
"sub-088",35,"left","speed","left","left",1,0.613837230019271
"sub-088",36,"right","speed","right","left",0,0.924477468011901
"sub-088",37,"right","speed","right","left",0,0.72787564698956
"sub-088",38,"left","speed","left","left",1,1.75252151599852
